16.0MP	ebay.com	Camera Resolution
Bluetooth, USB 2.0, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium Ion	ebay.com	Battery Type
3000 mAh	ebay.com	Battery Capacity
Up to 408 hr	ebay.com	Battery Standby Time
IPS Quantum	ebay.com	Display Technology
5.5"	ebay.com	Screen Size
2560 x 1440 pixels	ebay.com	Display Resolution
Yes	ebay.com	Touch Screen
Yes	ebay.com	Digital Camera
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
lg g4	walmart.com	Product Name
v4.1	walmart.com	Bluetooth
WiFi 802.11 a/b/g/n/ac	walmart.com	WLAN
micro USB 2.0 port	walmart.com	usb
4G LTE network	walmart.com	network_generation
Android 5.1 (Lollipop) OS	walmart.com	computer_operating_system
5.5" Quad HD IPS display	walmart.com	display_size
2560 x 1440 pixels	walmart.com	Resolution
up to 32GB	walmart.com	Internal Memory
microSD slot	walmart.com	card_slot
Rear 16 megapixel camera	walmart.com	rear_cam_resolution
8 megapixel camera	walmart.com	front_cam_resolution
Qualcomm Snapdragon 808 (MSM8992) hexa-core processor	walmart.com	chipset
3,000mAh lithium-ion	walmart.com	battery_type
up to 21 h	walmart.com	Talk Time
up to 16.5 days	walmart.com	standby_time
6782A	walmart.com	Model No.
5.86 x 3.0 x 0.38	walmart.com	Product in Inches (L x W x H)
554105824	walmart.com	Walmart No.
nexus 6p 32gb	ebay.com	Product Name
Huawei	ebay.com	Brand
Android	ebay.com	Operating System
Nexus 6P	ebay.com	Model
32GB	ebay.com	Storage Capacity
Used:The phone was powered on and used for less than a few hours. Like new condition	ebay.com	Condition
nexus 6p	techspot.com	Product Name
samsung galaxy s6 edge+	ebay.com	Product Name
Samsung	ebay.com	Brand
32GB	ebay.com	Storage Capacity
SM-G928TZDATMB	ebay.com	MPN
5.7"	ebay.com	Screen Size
T-Mobile	ebay.com	Network
16.0MP	ebay.com	Camera Resolution
Samsung	ebay.com	Brand
SM-G928TZDATMB	ebay.com	MPN
T-Mobile	ebay.com	Network
Samsung Galaxy S6 edge+	ebay.com	Family Line
SM-G928	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold Platinum	ebay.com	Color
4G	ebay.com	Network Generation
16.0MP	ebay.com	Camera Resolution
3000 mAh	ebay.com	Battery Capacity
Super Amoled	ebay.com	Display Technology
5.7"	ebay.com	Screen Size
2560 x 1440 pixels	ebay.com	Display Resolution
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
6.07 in.	ebay.com	Height
0.27 in.	ebay.com	Depth
2.98 in.	ebay.com	Width
5.39 oz	ebay.com	Weight
samsung galaxy note 5	techspot.com	Product Name
samsung galaxy s6 edge 128gb	ebay.com	Product Name
Samsung	ebay.com	Brand
Android	ebay.com	Operating System
Does Not Apply	ebay.com	MPN
128GB	ebay.com	Storage Capacity
T-Mobile	ebay.com	Network
Black Sapphire	ebay.com	Color
Without contract	ebay.com	Contract
samsung galaxy s6 edge 32gb	target.com	Product Name
samsung galaxy s6 edge 32gb	target.com	Product Name
samsung galaxy s6 edge 128gb	ebay.com	Product Name
Samsung	ebay.com	Brand
Android	ebay.com	Operating System
SM-G925AZWFATT	ebay.com	MPN
White	ebay.com	Color
AT&T	ebay.com	Network
Bar	ebay.com	Style
128GB	ebay.com	Storage Capacity
4G Data Capable, Bluetooth Enabled, Fingerprint Sensor, GPS, Internet Browser, Iris Scanning, Music Player, QWERTY Keyboard, Speakerphone, Touchscreen, Voice-Activated Dialing, Wi-Fi Capable, Wireless Charging	ebay.com	Features
5.1"	ebay.com	Screen Size
Case, Extra Battery, Screen Protector(s)	ebay.com	Bundled Items
16.0MP	ebay.com	Camera Resolution
Network Unlocked	ebay.com	Lock Status
Samsung Galaxy S6 edge	ebay.com	Model
Hexa Core	ebay.com	Processor
Without Contract	ebay.com	Contract
3GB	ebay.com	RAM
Samsung	ebay.com	Brand
SM-G925AZWFATT	ebay.com	MPN
AT&T	ebay.com	Network
Samsung Galaxy S6 Edge	ebay.com	Family Line
SM-G925A	ebay.com	Model
Smartphone	ebay.com	Type
128GB	ebay.com	Storage Capacity
White Pearl	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM 850/900/1800/1900 UMTS 850/1900/2100 FDD LTE 700/800/850/900/1700/1800/1900/2100	ebay.com	Band
16.0MP	ebay.com	Camera Resolution
2600 mAh	ebay.com	Battery Capacity
Quad HD Super AMOLED	ebay.com	Display Technology
5.1"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Speakerphone
samsung galaxy s6 edge 64gb	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Samsung	ebay.com	Brand
16.0MP	ebay.com	Camera Resolution
Samsung Galaxy S6 Edge	ebay.com	Model
Case	ebay.com	Bundled Items
G925F	ebay.com	MPN
5.1"	ebay.com	Screen Size
Without Contract	ebay.com	Contract
Factory Unlocked	ebay.com	Lock Status
Android OS, v5.0.2 (Lollipop)	ebay.com	Operating System
Octa-core 1.5GH	ebay.com	Processor
64GB	ebay.com	Storage Capacity
3GB	ebay.com	RAM
Bar	ebay.com	Style
Factory Unlocked GSM T-Mobile AT&T etc.	ebay.com	Carrier
3G/4G/LTE Data Capable, For Samsung Galaxy S6 Edge G925F Version, 3G Data Capable, 4G Data Capable, Air Gesture, Bluetooth Enabled, Fingerprint Sensor, Global Ready, GPS, Internet Browser, Music Player, Speakerphone, Touchscreen, Wi-Fi Capable	ebay.com	Features
690443857721	ebay.com	upc
samsung galaxy s6 edge 64gb	ebay.com	Product Name
AT&T	ebay.com	Network
64GB	ebay.com	Storage Capacity
White	ebay.com	Color
Samsung	ebay.com	Brand
S	ebay.com	Model
samsung galaxy s6 edge 32gb	ebay.com	Product Name
samsung galaxy s6 edge 32gb	ebay.com	Product Name
samsung galaxy s6 edge+	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Samsung	ebay.com	Brand
Black Sapphire	ebay.com	Color
SM-G928AZKEATT	ebay.com	MPN
4G Data Capable, 4K Video Recording, Fingerprint Sensor, Global Ready, Internet Browser, Music Player, Push to Talk, Speakerphone, Voice-Activated Dialing, Wireless Charging	ebay.com	Features
AT&T	ebay.com	Network
Adaptor, Cable	ebay.com	Bundled Items
64GB	ebay.com	Storage Capacity
4G (LTE ) Bands:1, 2, 3, 4, 5, 7, 8, 12, 17, 18,	ebay.com	Cellular Band
5.7"	ebay.com	Screen Size
Factory Unlocked	ebay.com	Lock Status
16.0MP	ebay.com	Camera Resolution
2.1 GHz Octa Core	ebay.com	Processor
SM-G928A	ebay.com	Model
4GB	ebay.com	RAM
Without Contract	ebay.com	Contract
Korea, Republic of	ebay.com	Country/Region of Manufacture
Android	ebay.com	Operating System
Samsung	ebay.com	Brand
SM-G928AZKEATT	ebay.com	MPN
AT&T	ebay.com	Network
Samsung Galaxy S6 edge+	ebay.com	Family Line
SM-G928	ebay.com	Model
Smartphone	ebay.com	Type
64GB	ebay.com	Storage Capacity
Black Sapphire	ebay.com	Color
4G	ebay.com	Network Generation
16.0MP	ebay.com	Camera Resolution
3000 mAh	ebay.com	Battery Capacity
Super Amoled	ebay.com	Display Technology
5.7"	ebay.com	Screen Size
2560 x 1440 pixels	ebay.com	Display Resolution
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
6.07 in.	ebay.com	Height
0.27 in.	ebay.com	Depth
2.98 in.	ebay.com	Width
5.39 oz	ebay.com	Weight
sony xperia z5	techspot.com	Product Name
samsung galaxy s6 edge+	shop.com	Product Name
samsung galaxy s6 edge+	shop.com	Product Name
samsung galaxy s6 edge 32gb	shop.com	Product Name
samsung galaxy s6 edge 64gb	shop.com	Product Name
htc one m9	aliexpress.com	Product Name
5.0inch	aliexpress.com	Screen Size
1920x1080px	aliexpress.com	Resolution
Quad-Core , Qualcomm MSM8994 Snapdragon 810	aliexpress.com	CPU
3GB	aliexpress.com	RAM
32GB	aliexpress.com	ROM
Android 5.0 OS	aliexpress.com	SYSTEM
4.0MP	aliexpress.com	Front
20.0MP	aliexpress.com	Back
1080p	aliexpress.com	Video
GSM 850 / 900 / 1800 / 1900 - all versions	aliexpress.com	2G
WCDMA 850/900/1900/2100MHz	aliexpress.com	3G
Yes	aliexpress.com	Unlock Phones
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
HTC	aliexpress.com	Brand Name
Slim(9mm-10mm)	aliexpress.com	Thickness
Bar	aliexpress.com	Design
Octa Core	aliexpress.com	CPU
GSM/WCDMA	aliexpress.com	Cellular
1920x108	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
5.0	aliexpress.com	Display Size
Yes	aliexpress.com	Google Play
Single SIM Card	aliexpress.com	SIM Card Quantity
2015	aliexpress.com	Release Date
3G	aliexpress.com	RAM
1SIM/Multi-Bands	aliexpress.com	Band Mode
Qualcomm	aliexpress.com	CPU Manufacturer
20.0MP	aliexpress.com	Camera
300m	aliexpress.com	Talk Time
32G	aliexpress.com	ROM
Android	aliexpress.com	Operation System
GPS Navigation,Email,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,Front Camera,Message,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Refurbished	aliexpress.com	Item Condition
2840mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian,Turkish,Norwegian,Multi-Language	aliexpress.com	Language
144.6 x 69.7 x 9.6 mm	aliexpress.com	Size
M9	aliexpress.com	HTC Model
Android OS 5.0	aliexpress.com	OS
Qualcomm MSM8994 Snapdragon 810	aliexpress.com	CPU
Default:OEM,if need original box,please leave messages on your orde	aliexpress.com	BOX
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
Yes	aliexpress.com	is_customized
HTC ONE M	aliexpress.com	model
htc one m9	aliexpress.com	Product Name
GSM / HSPA / LTE	aliexpress.com	Technology
2015, March	aliexpress.com	Announced
Available. Released 2015, March	aliexpress.com	Status
144.6 x 69.7 x 9.6 mm (5.69 x 2.74 x 0.38 in)	aliexpress.com	Dimensions
157 g (5.54 oz)	aliexpress.com	Weight
Nano-SIM	aliexpress.com	SIM
Super LCD3 capacitive touchscreen, 16M colors	aliexpress.com	Type
5.0 inches (~68.4% screen-to-body ratio)	aliexpress.com	Size
1080 x 1920 pixels (~441 ppi pixel density)	aliexpress.com	Resolution
yes	aliexpress.com	Multitouch
Corning Gorilla Glass 4	aliexpress.com	Protection
- HTC Sense UI 7.0	aliexpress.com	tagline
Android OS, v5.0 (Lollipop)	aliexpress.com	OS
Qualcomm MSM8994 Snapdragon 810	aliexpress.com	Chipset
Quad-core 1.5 GHz Cortex-A53 & Quad-core 2 GHz Cortex-A57	aliexpress.com	CPU
Adreno 430	aliexpress.com	GPU
microSD, up to 128 GB	aliexpress.com	Card slot
32 GB, 3 GB RAM	aliexpress.com	Internal
20.7 MP, 5376 x 3752 pixels, autofocus, dual-LED (dual tone) flash, check quality	aliexpress.com	Primary
Automatic simultaneous video and image recording, geo-tagging, face/smile detection, HDR, panorama	aliexpress.com	Features
2160p@30fps, 1080p@60fps, 720p@120fps, HDR, stereo sound rec., check quality	aliexpress.com	Video
4 MP, 1080p@30fps, HDR	aliexpress.com	Secondary
Vibration; MP3, WAV ringtones	aliexpress.com	Alert types
Yes, with stereo speakers	aliexpress.com	Loudspeaker
Yes	aliexpress.com	3.5mm jack
Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA,hotspot	aliexpress.com	WLAN
v4.1, A2DP, apt-X	aliexpress.com	Bluetooth
Yes, with A-GPS, GLONASS	aliexpress.com	GPS
Yes	aliexpress.com	NFC
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
HTC	aliexpress.com	Brand Name
Ultra Slim(<9mm)	aliexpress.com	Thickness
Bar	aliexpress.com	Design
Octa Core	aliexpress.com	CPU
GSM/WCDMA/LTE	aliexpress.com	Cellular
1920x1080	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
5.0	aliexpress.com	Display Size
Single SIM Card	aliexpress.com	SIM Card Quantity
2015	aliexpress.com	Release Date
3G	aliexpress.com	RAM
1SIM/Dual-Bands	aliexpress.com	Band Mode
Qualcomm	aliexpress.com	CPU Manufacturer
20.0MP	aliexpress.com	Camera
300M	aliexpress.com	Talk Time
32G	aliexpress.com	ROM
Android	aliexpress.com	Operation System
GPS Navigation,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,Front Camera,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Refurbished	aliexpress.com	Item Condition
2840mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian	aliexpress.com	Language
144.6 x 69.7 x 9.6 mm	aliexpress.com	Size
ONE M9	aliexpress.com	HTC Model
Default:OEM,if need original box,please leave messages on your order	aliexpress.com	Box
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
1 Year	aliexpress.com	Warranty
IPS	aliexpress.com	Screen LCD Type
Yes	aliexpress.com	is_customized
htc one m9	aliexpress.com	Product Name
HTC One M9	aliexpress.com	Model
Single SIM	aliexpress.com	SIM Quantity
Qualcomm Snapdragon 810#	aliexpress.com	Chipset
Octa core 64-bit, 4 x  2.0GHz + 4 x 1.5GHz	aliexpress.com	CPU
Android OS 5.0	aliexpress.com	OS
3GB	aliexpress.com	RAM
32GB	aliexpress.com	Capacity
Micro SD card up to 128GB ( Not included)	aliexpress.com	External Memory
G-sensor, Gyroscope, Compass, Proximity sensor, Ambient light sensor, Magnetic sensor, Accelerometer	aliexpress.com	Sensor
Arabic, Bahasa Indonesia, Dutch, Czech, Danish, English, French, Finnish, Filipino, Greek, German, Hindi, Hungarian, Hebrew, Italian, Japanese, Korean, Latvian, Norwegian, Portuguese, Polish, Russian, Romanian, Slovenscina, Spanish, Turkish, Thai, Vietnamese, Lithuanian, Slovenian, Bahasa Melayu, Chinese	aliexpress.com	Support Languages
FDD-LTE , WCDMA , GSM	aliexpress.com	Type
Band (3G): WCDMA 850/900/1900/2100MHz	aliexpress.com	Band
Band (2G): GSM 850/900/1800/1900MHz	aliexpress.com	Band
Band (4G): FDD-LTE B1/3/5/7/8/20/28	aliexpress.com	Band
802.11 a/n/b/g/ac	aliexpress.com	WIFI
V4.1	aliexpress.com	Bluetooth
5.0 inch	aliexpress.com	Screen Size
HD Capacitive	aliexpress.com	Screen Type
1920 X 1080 pixels	aliexpress.com	Resolution
Dual	aliexpress.com	Camera Quantity
4MP	aliexpress.com	Front Camera
20MP	aliexpress.com	Back Camera
OGG , MP3 , AMR, etc.	aliexpress.com	Audio
3GP, MP4 , H.263, etc.	aliexpress.com	Video
JPEG , PNG , BMP , GIF	aliexpress.com	Picture
1 x Nano SIM card slot,1 x Micro USB v2.0  + 1 x TF card slot,1 x 3.5mm Earphone port	aliexpress.com	Ports
Undetachable , Li-polymer battery	aliexpress.com	Battery Type
2840mAh	aliexpress.com	Battery Capacity
144.6*69.7*9.61mm	aliexpress.com	Size
157g	aliexpress.com	Weight
1 x Phone,1 x Data Cable,1 x Charger,1 x Battery	aliexpress.com	Package Contents
Yes	aliexpress.com	Unlock Phones
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
HTC	aliexpress.com	Brand Name
Slim(9mm-10mm)	aliexpress.com	Thickness
Bar	aliexpress.com	Design
Octa Core	aliexpress.com	CPU
GSM/WCDMA	aliexpress.com	Cellular
1920x108	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
5.0	aliexpress.com	Display Size
Yes	aliexpress.com	Google Play
Single SIM Card	aliexpress.com	SIM Card Quantity
2015	aliexpress.com	Release Date
3G	aliexpress.com	RAM
1SIM/Multi-Bands	aliexpress.com	Band Mode
Qualcomm	aliexpress.com	CPU Manufacturer
20.0MP	aliexpress.com	Camera
300m	aliexpress.com	Talk Time
32G	aliexpress.com	ROM
Android	aliexpress.com	Operation System
GPS Navigation,Email,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,Front Camera,Message,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Refurbished	aliexpress.com	Item Condition
2840mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian,Turkish,Norwegian,Multi-Language	aliexpress.com	Language
144.6 x 69.7 x 9.6 mm	aliexpress.com	Size
M9	aliexpress.com	HTC Model
Android OS 5.0	aliexpress.com	OS
Qualcomm MSM8994 Snapdragon 810	aliexpress.com	CPU
Default:OEM,if need original box,please leave messages on your orde	aliexpress.com	BOX
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
Yes	aliexpress.com	is_customized
HTC ONE M	aliexpress.com	model
htc one m9	aliexpress.com	Product Name
GSM / HSPA / LTE	aliexpress.com	Technology
2015, March	aliexpress.com	Announced
Available. Released 2015, March	aliexpress.com	Status
144.6 x 69.7 x 9.6 mm (5.69 x 2.74 x 0.38 in)	aliexpress.com	Dimensions
157 g (5.54 oz)	aliexpress.com	Weight
Nano-SIM	aliexpress.com	SIM
Super LCD3 capacitive touchscreen, 16M colors	aliexpress.com	Type
5.0 inches (-68.4% screen-to-body ratio)	aliexpress.com	Size
1080 x 1920 pixels (-441 ppi pixel density)	aliexpress.com	Resolution
yes	aliexpress.com	Multitouch
Corning Gorilla Glass 4	aliexpress.com	Protection
- HTC Sense UI 7.0	aliexpress.com	tagline
Android OS, v5.0 (Lollipop)	aliexpress.com	OS
Qualcomm MSM8994 Snapdragon 810	aliexpress.com	Chipset
Quad-core 1.5 GHz Cortex-A53 & Quad-core 2 GHz Cortex-A57	aliexpress.com	CPU
Adreno 430	aliexpress.com	GPU
microSD, up to 128 GB	aliexpress.com	Card slot
32 GB, 3 GB RAM	aliexpress.com	Internal
20.7 MP, 5376 x 3752 pixels, autofocus, dual-LED (dual tone) flash, check quality	aliexpress.com	Primary
Automatic simultaneous video and image recording, geo-tagging, face/smile detection, HDR, panorama	aliexpress.com	Features
2160p@30fps, 1080p@60fps, 720p@120fps, HDR, stereo sound rec., check quality	aliexpress.com	Video
4 MP, 1080p@30fps, HDR	aliexpress.com	Secondary
Vibration; MP3, WAV ringtones	aliexpress.com	Alert types
Yes, with stereo speakers	aliexpress.com	Loudspeaker
yes	aliexpress.com	3.5mm jack
Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot	aliexpress.com	WLAN
v4.1, A2DP, apt-X	aliexpress.com	Bluetooth
Yes, with A-GPS, GLONASS	aliexpress.com	GPS
yes	aliexpress.com	NFC
Yes	aliexpress.com	Infrared port
Stereo FM radio with RDS	aliexpress.com	Radio
microUSB v2.0 (MHL 3.0 TV-out), USB Host	aliexpress.com	USB
Accelerometer, gyro, proximity, compass	aliexpress.com	Sensors
SMS (threaded view), MMS, Email, Push Email	aliexpress.com	Messaging
HTML5	aliexpress.com	Browser
No	aliexpress.com	Java
Fast battery charging: 60% in 30 min (Quick Charge 2.0),Google Drive (100 GB cloud storage),Active noise cancellation with dedicated mic,XviD/MP4/H.264/WMV player,MP3/eAAC+/WMA/WAV/FLAC player,Document editor,Photo/video editor	aliexpress.com	additional_features
Non-removable Li-Po 2840 mAh battery	aliexpress.com	Battery
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
HTC	aliexpress.com	Brand Name
Slim(9mm-10mm)	aliexpress.com	Thickness
bar	aliexpress.com	Desing
Octa Core	aliexpress.com	CPU
GSM/WCDMA	aliexpress.com	Cellular
1920x1080	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
5.0	aliexpress.com	Display Size
Yes	aliexpress.com	Google Play
Single SIM Card	aliexpress.com	SIM Card Quantity
2015	aliexpress.com	Release Date
3G	aliexpress.com	RAM
1SIM/Multi-Bands	aliexpress.com	Band Mode
Qualcomm	aliexpress.com	CPU Manufacturer
20.0MP	aliexpress.com	Camera
300m	aliexpress.com	Talk Time
32G	aliexpress.com	ROM
Android	aliexpress.com	Operation System
GPS Navigation,Email,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,Front Camera,Message,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Refurbished	aliexpress.com	Item Condition
2840mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian,Turkish,Norwegian,Multi-Language	aliexpress.com	Language
144.6 x 69.7 x 9.6 mm	aliexpress.com	Size
M9	aliexpress.com	HTC Model
Android OS 5.0	aliexpress.com	OS
Qualcomm MSM8994 Snapdragon 810	aliexpress.com	CPU
Default:OEM,if need original box,please leave messages on your order	aliexpress.com	BOX
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
yes	aliexpress.com	is_customized
htc one m9	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
HTC	ebay.com	Brand
Yes	ebay.com	Touchscreen
M9	ebay.com	MPN
Yes	ebay.com	Bluetooth Enabled
Without Contract	ebay.com	Contract
Yes	ebay.com	GPS
32GB	ebay.com	Storage Capacity
Yes	ebay.com	Wi-Fi Capable
Yes	ebay.com	3G Data Capable
Yes	ebay.com	Internet Browser
Yes	ebay.com	4G Data Capable
Yes	ebay.com	Speakerphone
Yes	ebay.com	Global Ready
htc one m9	ebay.com	Product Name
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
AT&T	ebay.com	Network
HTC One M9	ebay.com	Model
32GB	ebay.com	Storage Capacity
6735A	ebay.com	MPN
Adaptor, Cable	ebay.com	Bundled Items
iphone 4s 16gb;iphone 4s 32gb;iphone 4s 64gb	aliexpress.com	Product Name
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
APPLE	aliexpress.com	Brand Name
Slim(9mm-10mm)	aliexpress.com	Thickness
Bar	aliexpress.com	Design
Dual Core	aliexpress.com	CPU
GSM/WCDMA	aliexpress.com	Cellular
iPhone 4S	aliexpress.com	Apple Model
960x640	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
3.5	aliexpress.com	Display Size
Single SIM Card	aliexpress.com	SIM Card Quantity
2013	aliexpress.com	Release Date
512M	aliexpress.com	RAM
1SIM/Multi-Bands	aliexpress.com	Band Mode
Intel	aliexpress.com	CPU Manufacturer
8MP	aliexpress.com	Camera
300m	aliexpress.com	Talk Time
64G	aliexpress.com	ROM
iOS	aliexpress.com	Operation System
GPS Navigation,Email,FM Radio,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,Front Camera,Message,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Used	aliexpress.com	Item Condition
1420mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian	aliexpress.com	Language
115.2x58.6x9.3mm	aliexpress.com	Size
1 Year	aliexpress.com	Warranty
IPS	aliexpress.com	Screen LCD Type
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
Yes	aliexpress.com	is_customized
iphone 4s 8gb;iphone 4s 16gb;iphone 4s 32gb	aliexpress.com	Product Name
1080P	aliexpress.com	Recording Definition
Color	aliexpress.com	Display Color
APPLE	aliexpress.com	Brand Name
Ultra Slim(<9mm)	aliexpress.com	Thickness
Bar	aliexpress.com	Design
Dual Core	aliexpress.com	CPU
WCDMA	aliexpress.com	Cellular
iPhone 4S	aliexpress.com	Apple Model
960x640	aliexpress.com	Display Resolution
Capacitive Screen	aliexpress.com	Touch Screen Type
3.5	aliexpress.com	Display Size
Single SIM Card	aliexpress.com	SIM Card Quantity
2013	aliexpress.com	Release Date
512M	aliexpress.com	RAM
1SIM/Multi-Bands	aliexpress.com	Band Mode
Intel	aliexpress.com	CPU Manufacturer
8MP	aliexpress.com	Camera
300m	aliexpress.com	Talk Time
16G	aliexpress.com	ROM
iOS	aliexpress.com	Operation System
GPS Navigation,MP3 Playback,Touchscreen,Bluetooth,Wi-Fi,Video Player,Gravity Response,HD Video Player,GPRS	aliexpress.com	Feature
Not Detachable	aliexpress.com	Battery Type
Used	aliexpress.com	Item Condition
1420mAh	aliexpress.com	Battery Capacity(mAh)
Front & Back Camera	aliexpress.com	Camera Type
English,Russian,German,French,Spanish,Polish,Portuguese,Italian	aliexpress.com	Language
115.2x58.6x9.3mm	aliexpress.com	Size
1 Year	aliexpress.com	Warranty
IPS	aliexpress.com	Screen LCD Type
Default:English,if you need others,please leave messages on your order	aliexpress.com	Language
Yes	aliexpress.com	is_customized
iphone 4s 32gb	ebay.com	Product Name
Apple	ebay.com	Brand
iOS - Apple	ebay.com	Operating System
iPhone 4s	ebay.com	Model
32GB	ebay.com	Storage Capacity
unlocked	ebay.com	Network
Factory Unlocked	ebay.com	Lock Status
without Contract	ebay.com	Contract
iphone 4s 16gb	ebay.com	Product Name
Apple	ebay.com	Brand
Bar	ebay.com	Style
iPhone 4s	ebay.com	Model
3G Data Capable, 4G Data Capable, Bluetooth Enabled, Internet Browser, Music Player, Speakerphone, Touchscreen	ebay.com	Features
Does Not Apply	ebay.com	MPN
8.0MP	ebay.com	Camera Resolution
Without Contract	ebay.com	Contract
Factory Unlocked	ebay.com	Lock Status
iOS - Apple	ebay.com	Operating System
Not included	ebay.com	Sim Card
16GB	ebay.com	Storage Capacity
iphone 4s 16gb	ebay.com	Product Name
Apple	ebay.com	Brand
Bar	ebay.com	Style
iPhone 4s	ebay.com	Model
3G Data Capable, 4G Data Capable, Bluetooth Enabled, Internet Browser, Music Player, Speakerphone, Touchscreen	ebay.com	Features
Does Not Apply	ebay.com	MPN
8.0MP	ebay.com	Camera Resolution
Without Contract	ebay.com	Contract
Factory Unlocked	ebay.com	Lock Status
iOS - Apple	ebay.com	Operating System
Not included	ebay.com	Sim Card
16GB	ebay.com	Storage Capacity
iphone 4s 16gb	ebay.com	Product Name
Apple	ebay.com	Brand
Bar	ebay.com	Style
iPhone 4s	ebay.com	Model
